date,btcClose,ethClose,adaClose
2016-10-08,619.107971,12.2191,
2016-10-09,616.7520139999999,12.0537,
2016-10-10,618.9940190000001,11.7555,
2016-10-11,641.072021,11.7857,
2016-10-12,636.192017,11.9335,
2016-10-13,636.786011,11.963,
2016-10-14,640.3779910000001,11.9382,
2016-10-15,638.645996,11.9834,
2016-10-16,641.6309809999999,11.9516,
2016-10-17,639.192993,12.005,
2016-10-18,637.960022,12.5885,
2016-10-19,630.52002,12.0226,
2016-10-20,630.856995,12.099,
2016-10-21,632.8280030000001,12.1754,
2016-10-22,657.294006,12.0715,
2016-10-23,657.070984,12.036,
2016-10-24,653.760986,11.969,
2016-10-25,657.5880129999999,11.414,
2016-10-26,678.304016,11.532,
2016-10-27,688.312988,11.4997,
2016-10-28,689.651001,11.0851,
2016-10-29,714.479004,10.4446,
2016-10-30,701.864014,11.1828,
2016-10-31,700.971985,10.9982,
2016-11-01,729.7930299999999,10.7661,
2016-11-02,740.828979,10.7526,
2016-11-03,688.700012,10.801,
2016-11-04,703.2349849999999,11.0907,
2016-11-05,703.4180299999999,11.0025,
2016-11-06,711.521973,10.8735,
2016-11-07,703.1309809999999,10.8088,
2016-11-08,709.848022,10.8337,
2016-11-09,723.27301,10.6555,
2016-11-10,715.533997,10.5245,
2016-11-11,716.411011,10.2899,
